"","Binaria","Ordinal","rpb"
"271","Fem","Andar_velocidade","-0.00145488475866068"
"272","Fem","Dor_costas_VAS","-0.229148470614245"
"273","Fem","Dor_pernas_VAS","-0.0140716719281578"
"274","Fem","IDADE","-0.114204710857951"
"275","Fem","BPI_3_v1","-0.07075538998031"
"276","Fem","BPI_4_v1","-0.0340941501468695"
"277","Fem","BPI_5_v1","-0.0492674923335235"
"278","Fem","BPI_6_v1","-0.214187192092253"
"279","Fem","BPI_8_v1","0.0175521017114562"
"280","Fem","BPI_9a_v1","-0.0575981159281104"
"281","Fem","BPI_9b_v1","-0.107164856703151"
"282","Fem","BPI_9c_v1","-0.130096261267563"
"283","Fem","BPI_9d_v1","-0.103380285775342"
"284","Fem","BPI_9e_v1","-0.167327529623013"
"285","Fem","BPI_9f_v1","-0.120186295461412"
"286","Fem","BPI_9g_v1","-0.105436643803014"
"287","Casado_Amasiado","Se_SP_haquantosanos","0.269210774197823"
"288","Casado_Amasiado","QtCirColuna","-0.119622922149361"
"289","Casado_Amasiado","Trabalho_Cansativo","0.283597579391937"
"290","Casado_Amasiado","Licenca_Tempo","-0.86188902758821"
"291","Casado_Amasiado","Tempo_dor_costas","0.107757636037869"
"292","Casado_Amasiado","Tempo_dor_pernas","0.114238196200257"
"293","Casado_Amasiado","Andar_velocidade","-0.039784816645455"
"294","Casado_Amasiado","Dor_costas_VAS","0.0310085418034939"
"295","Casado_Amasiado","Dor_pernas_VAS","-0.107207059474284"
"296","Casado_Amasiado","IDADE","-0.35275312139268"
"297","Casado_Amasiado","BPI_3_v1","0.0158360465348592"
"298","Casado_Amasiado","BPI_4_v1","0.030795802236727"
"299","Casado_Amasiado","BPI_5_v1","-0.0248589454648985"
"300","Casado_Amasiado","BPI_6_v1","0.0919341766788926"
"301","Casado_Amasiado","BPI_8_v1","0.0472944044931058"
"302","Casado_Amasiado","BPI_9a_v1","-0.158991104614551"
"303","Casado_Amasiado","BPI_9b_v1","-0.130027056751655"
"304","Casado_Amasiado","BPI_9c_v1","-0.198282179621991"
"305","Casado_Amasiado","BPI_9d_v1","-0.122480964158642"
"306","Casado_Amasiado","BPI_9e_v1","-0.131608556195701"
"307","Casado_Amasiado","BPI_9f_v1","-0.204203117353763"
"308","Casado_Amasiado","BPI_9g_v1","-0.16226515400393"
"309","Solteiro","Se_SP_haquantosanos","-0.154072758847357"
"310","Solteiro","QtCirColuna","-0.0376590680840581"
"311","Solteiro","Trabalho_Cansativo","-0.147240670406986"
"312","Solteiro","Licenca_Tempo","0.86188902758821"
"313","Solteiro","Tempo_dor_costas","-0.117419534890898"
"314","Solteiro","Tempo_dor_pernas","-0.0312094041165651"
"315","Solteiro","Andar_velocidade","0.142685306491"
"316","Solteiro","Dor_costas_VAS","-0.0771766945945508"
"317","Solteiro","Dor_pernas_VAS","0.0674805376225861"
"318","Solteiro","IDADE","0.00729895667370615"
