"","Binaria","Ordinal","rpb"
"187","Aposentado_Invalidez","BPI_9g_v1","0.0779355235787689"
"188","Aposentado_Invalidez","Oswestry1_v1","0.436677092692568"
"189","Aposentado_Invalidez","Oswestry2_v1","0.366500737372396"
"190","Aposentado_Invalidez","Oswestry3_v1","0.348214990224665"
"191","Aposentado_Invalidez","Oswestry4_v1","0.319942658165746"
"192","Aposentado_Invalidez","Oswestry5_v1","0.353751183746237"
"193","Aposentado_Invalidez","Oswestry6_v1","0.29987199856303"
"194","Aposentado_Invalidez","Oswestry7_v1","0.317057648083914"
"195","Aposentado_Invalidez","Oswestry8_v1","0.335844372275477"
"196","Aposentado_Invalidez","Oswestry9_v1","0.372821578015986"
"197","Aposentado_Invalidez","Oswestry10_v1","0.436148824338898"
"198","Aposentado_Invalidez","Somatoria_Owestry","0.384908722328969"
"199","Analg.e9.sicos","Se_SP_haquantosanos","0.333579671605852"
"200","Analg.e9.sicos","QtCirColuna","0.248048683288527"
"201","Analg.e9.sicos","Trabalho_Cansativo","0.0389797388560572"
"202","Analg.e9.sicos","Licenca_Tempo","-0.195655051326347"
"203","Analg.e9.sicos","Tempo_dor_costas","0.633733197683056"
"204","Analg.e9.sicos","Tempo_dor_pernas","0.429791308768722"
"205","Analg.e9.sicos","Andar_velocidade","-0.484965400343171"
"206","Analg.e9.sicos","Dor_costas_VAS","0.57145848409877"
"207","Analg.e9.sicos","Dor_pernas_VAS","0.33069227724438"
"208","Analg.e9.sicos","IDADE","0.0159525933170081"
"209","Analg.e9.sicos","BPI_3_v1","0.226977278706818"
"210","Analg.e9.sicos","BPI_4_v1","0.18260802749658"
"211","Analg.e9.sicos","BPI_5_v1","0.231807662998988"
"212","Analg.e9.sicos","BPI_6_v1","0.525358816279808"
"213","Analg.e9.sicos","BPI_8_v1","0.00913251434322172"
"214","Analg.e9.sicos","BPI_9a_v1","-0.0619578591635215"
"215","Analg.e9.sicos","BPI_9b_v1","-0.0262902482094436"
"216","Analg.e9.sicos","BPI_9c_v1","-0.145316323705867"
"217","Analg.e9.sicos","BPI_9d_v1","0.00078325199233669"
"218","Analg.e9.sicos","BPI_9e_v1","-0.00238011400065002"
"219","Analg.e9.sicos","BPI_9f_v1","-0.0696166842601116"
"220","Analg.e9.sicos","BPI_9g_v1","0.0278802709117306"
"221","Analg.e9.sicos","Oswestry1_v1","0.266119543605869"
"222","Analg.e9.sicos","Oswestry2_v1","0.288394049361631"
"223","Analg.e9.sicos","Oswestry3_v1","0.177298732758394"
"224","Analg.e9.sicos","Oswestry4_v1","0.246752119147835"
"225","Analg.e9.sicos","Oswestry5_v1","0.172045753322756"
"226","Analg.e9.sicos","Oswestry6_v1","0.147448805126296"
"227","Analg.e9.sicos","Oswestry7_v1","0.227843635664423"
"228","Analg.e9.sicos","Oswestry8_v1","0.221760636316213"
"229","Analg.e9.sicos","Oswestry9_v1","0.235803667036975"
"230","Analg.e9.sicos","Oswestry10_v1","0.22565465404429"
"231","Analg.e9.sicos","Somatoria_Owestry","0.237874033192216"
"232","OutraDoenca","Se_SP_haquantosanos","0.731385749502556"
"233","OutraDoenca","QtCirColuna","0.0527249449607792"
"234","OutraDoenca","Trabalho_Cansativo","-0.225788598303751"
"235","OutraDoenca","Licenca_Tempo","0.304352302063207"
"236","OutraDoenca","Tempo_dor_costas","0.245061880535823"
"237","OutraDoenca","Tempo_dor_pernas","0.172542120125097"
"238","OutraDoenca","Andar_velocidade","-0.201339845592207"
"239","OutraDoenca","Dor_costas_VAS","0.156734085512486"
"240","OutraDoenca","Dor_pernas_VAS","0.108337943930224"
"241","OutraDoenca","IDADE","0.438239654571509"
"242","OutraDoenca","BPI_3_v1","0.18405456221906"
"243","OutraDoenca","BPI_4_v1","0.122482616416051"
"244","OutraDoenca","BPI_5_v1","0.20709527094395"
"245","OutraDoenca","BPI_6_v1","0.176089751466542"
"246","OutraDoenca","BPI_8_v1","-0.0195342565401313"
"247","OutraDoenca","BPI_9a_v1","0.110308577517898"
"248","OutraDoenca","BPI_9b_v1","0.0777235321556583"
"249","OutraDoenca","BPI_9c_v1","0.250776574089406"
"250","OutraDoenca","BPI_9d_v1","0.108682612324866"
"251","OutraDoenca","BPI_9e_v1","0.0668206040537981"
"252","OutraDoenca","BPI_9f_v1","0.1393557257508"
"253","OutraDoenca","BPI_9g_v1","0.0475395900929024"
"254","OutraDoenca","Oswestry1_v1","0.131422542610903"
"255","OutraDoenca","Oswestry2_v1","0.180631418072453"
"256","OutraDoenca","Oswestry3_v1","0.0785629876028722"
"257","OutraDoenca","Oswestry4_v1","0.112229995097448"
"258","OutraDoenca","Oswestry5_v1","0.0436946361530056"
"259","OutraDoenca","Oswestry6_v1","0.0558513652955434"
"260","OutraDoenca","Oswestry7_v1","0.0880484785606478"
"261","OutraDoenca","Oswestry8_v1","0.0712972280243843"
